CustomerID,Age,Income,Product,Amount,Region
9456,48,93918,E,4317,South
9457,34,72233,B,1050,South
9458,23,89580,A,754,South
9459,25,79101,D,4894,West
9460,37,94775,B,4825,West
9461,67,97626,A,3884,South
9462,67,90313,A,1035,North
9463,35,77030,E,3457,West
9464,37,91452,D,3124,West
9465,57,99645,D,4071,North
9466,29,82265,D,1212,East
9467,48,100925,C,1498,North
9468,20,91117,C,892,South
9469,32,42087,C,4546,North
9470,55,76238,E,2917,West
9471,48,106321,A,2619,East
9472,42,113806,D,1278,East
9473,67,32950,B,1346,West
9474,61,61975,D,4578,West
9475,70,32621,C,4369,South
9476,35,71804,D,4066,South
9477,65,82111,B,3817,West
9478,42,98488,B,1548,East
9479,21,108356,A,3856,North
9480,69,31809,B,1959,West
9481,34,69040,C,3022,North
9482,35,99836,B,1779,North
9483,53,104838,A,1984,South
9484,56,92475,C,4664,South
9485,37,60525,C,3483,North
9486,39,37047,C,2460,East
9487,37,60413,E,2625,South
9488,40,45195,A,3920,West
9489,47,73037,B,1967,North
9490,25,114872,E,4041,West
9491,54,108787,D,3940,North
9492,43,78757,B,2671,North
9493,46,118804,D,1549,West
9494,59,46527,D,1245,East
9495,48,106435,C,3915,East
9496,46,79657,D,3834,North
9497,39,44263,A,4911,North
9498,43,117588,E,2257,North
9499,58,89160,B,1470,South
9500,66,93157,A,3625,East
9501,56,87474,A,2083,West
9502,20,116034,A,3314,West
9503,52,31825,D,3811,East
9504,23,65553,D,3694,East
9505,61,77641,C,845,West
9506,26,44074,D,926,East
9507,21,76331,E,1586,East
9508,20,36210,B,3417,East
9509,69,113043,D,1698,South
9510,44,81521,C,4199,East
9511,67,35796,A,1275,North
9512,67,90706,D,2279,East
9513,29,97752,C,1365,East
9514,50,34467,B,1055,West
9515,58,77853,D,656,East
9516,50,88603,D,4876,East
9517,36,56522,B,4624,South
9518,51,110793,A,1854,North
9519,33,40939,D,2618,East
9520,41,67883,C,1096,West
9521,55,103772,A,1484,South
9522,33,42300,D,3891,South
9523,33,107456,A,4429,East
9524,26,110465,D,1929,East
9525,20,50738,B,1808,West
9526,38,102224,E,4381,West
9527,67,75171,D,1831,North
9528,52,103508,D,1148,West
9529,24,52613,C,4256,South
9530,37,32259,E,1750,South
9531,48,73349,C,2432,South
9532,22,91366,D,1909,West
9533,61,83760,E,4890,East
9534,59,86735,D,4662,West
9535,38,57412,D,2591,North
9536,68,73747,E,1408,East
9537,25,80051,A,814,East
9538,48,78877,E,4058,East
9539,27,70446,B,4202,North
9540,36,87203,C,4371,South
9541,20,57924,C,2318,West
9542,43,110451,A,1067,East
9543,34,36977,A,2946,North
9544,70,60520,D,672,North
9545,70,94036,A,732,South
9546,28,81915,A,1328,East
9547,28,54004,B,2886,West
9548,28,64399,A,3554,South
9549,57,66678,B,3545,North
9550,40,51707,C,4892,East
9551,49,39341,A,1890,South
9552,70,33335,C,525,West
9553,41,89685,E,4516,East
9554,23,52696,C,3650,North
9555,53,78646,C,3101,North
9556,32,96330,E,3075,North
9557,25,102060,D,4363,East
9558,70,93303,D,1306,South
9559,69,110302,E,1640,West
9560,27,112401,D,4704,West
9561,42,65717,E,2340,North
9562,36,93506,D,4031,West
9563,21,105130,C,3532,South
9564,46,112404,C,3128,South
9565,50,76501,C,1101,North
9566,55,109988,B,3562,North
9567,27,74396,B,2938,South
9568,53,73247,B,994,South
9569,66,79284,B,4904,West
9570,20,95346,C,4891,North
9571,63,48593,B,3505,East
9572,60,89363,D,4140,East
9573,32,65795,A,4271,West
9574,55,39574,E,1734,West
9575,30,58469,D,1909,South
9576,56,66293,E,4870,South
9577,39,104809,E,807,South
9578,70,57288,E,3087,North
9579,37,32784,B,4973,West
9580,55,33446,B,4409,North
9581,20,38558,D,2430,South
9582,48,75236,D,2804,East
9583,22,72232,C,3950,South
9584,21,70540,A,4133,East
9585,65,51094,E,3488,North
9586,29,51859,E,3817,West
9587,28,64815,C,1155,South
9588,40,75309,B,3382,South
9589,37,83395,C,610,North
9590,45,46671,C,2575,West
9591,69,47289,A,3904,South
9592,55,118860,D,845,North
9593,40,113664,A,3199,West
9594,52,51110,D,3086,West
9595,61,83934,E,4995,South
9596,58,30549,A,2969,South
9597,24,95621,E,4214,North
9598,52,71717,A,2217,West
9599,45,65612,C,4356,South
9600,62,34397,D,3427,West
9601,62,92287,B,3209,North
9602,30,98482,D,2652,South
9603,46,32916,E,1813,North
9604,36,79203,D,1420,East
9605,35,76097,D,2768,West
9606,60,108196,B,2738,West
9607,29,110536,E,3500,South
9608,41,60509,B,4488,East
9609,42,72314,E,1846,West
9610,67,46653,D,2469,West
9611,55,117169,B,664,South
9612,45,96070,B,2451,West
9613,21,115034,B,2644,East
9614,35,69624,D,626,North
9615,55,90585,D,3278,East
9616,70,55860,C,2102,West
9617,65,101359,C,4437,East
9618,32,53668,A,2558,North
9619,42,61752,C,1720,North
9620,41,59755,E,3332,East
9621,34,42174,B,4659,West
9622,22,66785,C,2258,East
9623,45,65440,E,2331,North
9624,43,118598,A,1094,East
9625,57,85069,C,2343,West
9626,34,94986,B,920,South
9627,22,73409,E,3645,South
9628,48,43953,E,3289,South
9629,34,60396,A,4011,South
9630,28,45319,E,1915,South
9631,31,92885,C,1253,North
9632,35,88457,C,3607,North
9633,33,99417,C,3778,West
9634,58,112278,E,3872,West
9635,25,78146,C,4752,South
9636,46,67120,D,886,North
9637,60,119904,D,3782,South
9638,62,56544,E,4067,South
9639,33,106710,B,4253,South
9640,20,89784,B,3744,East
9641,43,37897,A,2766,South
9642,40,48307,E,562,North
9643,26,80740,D,2464,North
9644,43,37227,B,4608,West
9645,24,42803,C,1808,South
9646,36,37367,E,4878,West
9647,50,90709,A,2284,North
9648,29,66993,C,4819,North
9649,38,108045,D,907,North
9650,35,79349,A,982,South
9651,33,72920,E,1662,South
9652,52,99971,A,3343,South
9653,36,99760,A,4342,East
9654,41,106700,D,2991,South
9655,57,102092,C,2809,East
9656,67,100269,C,2592,West
9657,35,82925,C,2602,North
9658,25,100404,D,3196,North
9659,54,61642,B,3950,North
9660,28,53035,B,2089,South
9661,52,116163,B,2401,South
9662,40,44109,A,2742,South
9663,23,54481,B,1430,South
9664,37,66430,A,2448,West
9665,43,100835,E,2357,West
9666,66,60237,B,2147,West
9667,54,32211,C,4173,East
9668,53,95948,E,2911,South
9669,49,96360,D,1190,West
9670,26,92046,A,4938,North
9671,54,60718,E,1005,East
9672,61,61809,A,3777,North
9673,55,93449,B,1209,South
9674,34,40877,E,4913,South
9675,48,101180,B,3248,North
9676,44,82852,B,3743,North
9677,25,41194,D,2245,East
9678,55,31178,D,914,East
9679,36,43500,D,3497,South
9680,55,61989,B,647,East
9681,34,57359,E,530,East
9682,38,100479,B,2914,East
9683,56,53227,B,4354,South
9684,65,59523,C,562,North
9685,49,87599,C,3355,East
9686,28,37585,D,2647,North
9687,62,63507,B,2912,East
9688,68,109156,A,916,South
9689,47,50878,B,3690,East
9690,35,73367,D,3931,North
9691,24,111966,B,2835,East
9692,33,97946,B,2084,East
9693,68,63662,C,1811,West
9694,26,35789,D,1562,South
9695,45,42043,C,4866,North
9696,47,88786,B,2184,West
9697,52,112259,C,2567,East
9698,20,117426,E,1977,South
9699,54,68872,E,4361,West
9700,31,37138,B,1218,East
9701,24,55462,B,818,North
9702,39,33461,E,3845,West
9703,54,62055,B,4025,East
9704,60,40854,B,3864,West
9705,45,101744,B,635,South
9706,46,94501,A,4713,West
9707,52,41081,C,4398,North
9708,46,85113,D,2268,South
9709,22,119069,D,2362,North
9710,20,70788,E,2444,North
9711,20,111794,D,1146,West
9712,57,49647,A,1463,West
9713,46,111175,C,1208,East
9714,44,107736,E,2248,South
9715,64,44418,A,1185,South
9716,66,73605,C,2492,West
9717,20,38876,B,1055,North
9718,48,37662,C,3238,South
9719,62,90850,B,3802,South
9720,42,86983,A,3259,East
9721,49,117902,D,3155,West
9722,24,71501,E,523,South
9723,37,31691,B,3296,North
9724,51,76672,E,1513,East
9725,21,81818,A,1267,South
9726,46,39817,C,2001,South
9727,67,100730,D,1824,West
9728,41,119521,E,1864,East
9729,55,70960,C,3748,North
9730,62,117093,A,553,South
9731,40,110232,D,1071,West
9732,33,91740,A,4349,East
9733,20,86598,D,3590,North
9734,70,85895,A,1386,South
9735,54,43419,A,4614,East
9736,38,61368,E,4257,South
9737,38,85487,A,4087,West
9738,35,64726,B,2929,South
9739,34,30752,D,2905,South
9740,58,86966,A,3798,North
9741,24,33496,A,3839,North
9742,22,53453,B,1679,North
9743,67,67253,D,3584,South
9744,67,33017,B,2713,East
9745,59,67991,B,3104,East
9746,66,37901,B,891,South
9747,67,57803,D,3692,East
9748,66,55010,A,2896,North
9749,62,51164,E,2660,South
9750,31,60856,B,1891,North
9751,30,69490,E,1769,North
9752,41,96715,B,719,South
9753,50,57306,C,4802,North
9754,60,65453,C,3148,West
9755,38,119387,E,2973,West
9756,70,61012,A,2487,West
9757,67,30746,C,2341,South
9758,66,73837,B,2295,South
9759,64,45705,E,4893,South
9760,59,74710,E,2070,East
9761,61,41735,B,1310,West
9762,28,109137,C,2867,East
9763,32,77969,C,4943,East
9764,22,67084,D,2638,East
9765,63,101869,B,2675,South
9766,33,38290,B,5000,East
9767,20,100654,D,3670,West
9768,60,110779,D,2833,North
9769,61,110915,C,3650,North
9770,26,44219,B,3877,East
9771,57,106474,B,3127,North
9772,40,48536,A,1836,West
9773,35,106377,B,1596,West
9774,25,30408,E,2405,East
9775,20,94052,A,3995,South
9776,52,60012,B,4931,East
9777,34,81121,D,3832,North
9778,38,102933,D,3734,South
9779,53,113037,C,2848,West
9780,41,78622,C,3330,East
9781,25,115721,D,3912,East
9782,58,100765,B,2363,North
9783,32,108014,C,3896,South
9784,64,68319,D,4545,North
9785,49,48384,C,515,East
9786,52,114258,D,2229,North
9787,29,39981,E,2684,East
9788,37,99774,A,4973,West
9789,61,69794,B,2076,North
9790,54,117701,B,2150,East
9791,59,63512,A,3209,North
9792,34,70439,E,1806,North
9793,51,97434,D,2265,West
9794,35,105623,D,2801,North
9795,46,76518,B,1524,East
9796,44,42317,A,1077,South
9797,46,41268,A,2701,North
9798,62,41176,A,1024,West
9799,51,79691,D,4542,North
9800,21,43375,E,3783,West
9801,56,43842,E,4780,North
9802,32,63587,D,821,South
9803,62,34803,B,4790,West
9804,24,114928,A,1522,East
9805,26,42520,B,3744,East
9806,57,106038,E,1599,West
9807,22,50584,B,1555,South
9808,31,116569,B,906,North
9809,53,76894,B,2655,North
9810,65,113291,E,2034,North
9811,41,46685,D,2664,South
9812,37,108116,E,1345,East
9813,57,102098,B,3081,East
9814,24,98994,A,2990,North
9815,66,42545,E,3312,North
9816,57,63735,C,1555,West
9817,38,43440,E,2739,South
9818,38,101899,B,3972,South
9819,28,93330,A,4702,South
9820,27,100466,A,1099,North
9821,23,32378,D,853,West
9822,62,69368,D,2793,South
9823,55,77466,A,4156,West
9824,34,97613,A,2513,North
9825,46,42230,C,2275,South
9826,25,49509,B,2794,West
9827,43,77713,B,1828,South
9828,66,33779,A,2444,North
9829,65,31911,B,548,West
9830,24,113641,E,4453,West
9831,24,96031,E,4060,North
9832,43,66103,B,4207,West
9833,53,43339,B,1249,North
9834,55,71907,D,1044,West
9835,29,90055,B,2898,East
9836,70,63825,E,3251,East
9837,33,114265,A,1955,North
9838,55,81591,C,3269,East
9839,57,77320,B,2026,North
9840,20,69661,A,4083,North
9841,46,112413,C,1419,North
9842,38,70106,C,3467,North
9843,45,98920,C,4580,South
9844,38,95183,A,969,East
9845,66,33211,A,3064,West
9846,69,63633,D,1730,East
9847,41,93008,D,4218,West
9848,39,39279,E,1086,West
9849,38,52294,E,1663,East
9850,20,103168,E,783,West
9851,58,83685,B,2150,North
9852,30,46789,E,2601,North
9853,64,35302,C,4621,South
9854,26,114475,A,806,West
9855,42,50063,E,3222,South
9856,28,114125,C,2867,North
9857,68,69298,A,3443,North
9858,53,96545,E,4872,North
9859,22,108120,E,3819,South
9860,63,64685,A,2683,South
9861,56,63554,E,3189,East
9862,65,117301,B,2357,East
9863,53,90105,B,4401,South
9864,52,78088,C,818,East
9865,60,86015,D,1073,South
9866,56,87124,E,2740,North
9867,60,78222,E,2137,West
9868,38,103104,A,3473,North
9869,23,96826,B,3088,West
9870,50,94217,C,1127,North
9871,49,109651,C,4764,South
9872,58,112223,B,588,North
9873,63,93852,E,4757,North
9874,40,84122,E,2002,West
9875,25,94452,C,2119,North
9876,49,51561,B,2715,South
9877,68,72802,E,1423,East
9878,56,55002,D,2794,East
9879,45,72531,D,2843,West
9880,65,106313,A,2038,South
9881,23,66136,A,888,West
9882,36,78555,A,692,West
9883,23,60565,B,3571,East
9884,41,81716,E,2943,East
9885,67,56017,B,2170,North
9886,64,64920,B,706,North
9887,64,106933,B,4020,East
9888,50,62729,A,4135,North
9889,22,47587,A,2878,North
9890,42,50282,C,1030,East
9891,61,97066,C,4843,North
9892,35,61987,B,4856,East
9893,68,72521,D,594,North
9894,62,60186,B,1844,East
9895,70,67811,C,1901,West
9896,38,75881,D,4993,West
9897,24,51799,C,1586,South
9898,32,95430,D,4609,East
9899,31,110572,B,2199,North
9900,31,34299,D,3883,North
9901,35,98830,C,3404,West
9902,31,86916,E,1314,East
9903,51,74624,A,3185,East
9904,39,41781,B,1922,South
9905,47,72279,A,2870,East
9906,32,103521,A,2227,East
9907,68,54076,C,4790,West
9908,56,36195,A,1109,West
9909,61,39010,A,1685,West
9910,29,52755,C,2883,West
9911,70,114279,D,3900,North
9912,68,32292,B,2527,West
9913,40,104216,C,971,West
9914,66,56510,C,3534,North
9915,24,109274,C,1118,North
9916,25,34008,E,525,North
9917,28,49129,B,4403,South
9918,27,98589,D,1912,West
9919,69,72009,D,3172,North
9920,70,64177,D,4028,South
9921,34,109706,C,723,West
9922,66,95720,E,3005,East
9923,22,68584,B,2515,North
9924,51,92016,E,3253,North
9925,57,55481,D,1740,West
9926,25,46050,D,4397,East
9927,68,100116,D,4956,South
9928,26,117348,B,4124,North
9929,66,87070,D,3031,West
9930,64,116154,A,3489,West
9931,34,103823,B,2648,West
9932,25,34903,A,2441,East
9933,53,33297,D,4363,South
9934,65,71317,E,1168,South
9935,63,104921,C,4856,South
9936,39,61887,B,520,North
9937,22,72993,D,2402,North
9938,60,103522,B,2619,West
9939,23,95259,B,551,West
9940,39,91062,C,920,West
9941,42,65751,D,3708,South
9942,47,61963,A,2094,West
9943,58,72992,E,1920,West
9944,54,109585,E,3646,South
9945,21,33364,C,3656,South
9946,23,118602,B,2769,North
9947,31,117503,D,1808,South
9948,53,58189,A,2242,South
9949,28,110838,D,741,North
9950,60,53513,E,3618,West
9951,20,99588,A,3819,West
9952,29,67509,B,3168,East
9953,56,45602,B,1499,East
9954,70,69700,C,2066,North
9955,45,35372,A,4162,East
9956,69,78418,E,4295,West
9957,32,45749,E,3834,South
9958,70,51244,B,790,West
9959,67,81331,C,2359,East
9960,40,37903,B,2803,North
9961,28,67366,D,692,South
9962,59,72961,C,3221,South
9963,20,43711,B,999,North
9964,22,61729,B,4491,South
9965,54,45746,B,2849,West
9966,24,37674,C,3747,North
9967,61,105370,E,4994,North
9968,69,82529,B,754,South
9969,58,118479,C,1673,North
9970,62,109313,B,2223,North
9971,31,31457,E,1671,West
9972,59,39482,B,3001,West
9973,22,74810,C,1931,East
9974,53,68405,D,2256,East
9975,48,37324,D,4837,South
9976,51,100575,C,3288,North
9977,43,112266,D,3791,North
9978,45,59003,D,2958,East
9979,57,105958,B,2701,East
9980,55,30621,D,4336,South
9981,54,111868,D,4635,West
9982,31,98654,B,4421,North
9983,56,102726,B,1317,East
9984,62,115614,D,574,South
9985,68,111910,D,868,West
9986,26,69049,B,1148,South
9987,67,96851,E,3318,East
9988,60,98210,A,2691,East
9989,24,118422,D,1670,South
9990,41,79803,E,2985,East
9991,33,56131,C,1130,South
9992,35,35841,A,4667,West
9993,44,42173,C,4390,West
9994,61,45176,E,1695,South
9995,51,109401,D,4961,East
9996,66,95188,A,4314,South
9997,57,90759,D,1620,South
9998,28,93911,E,1749,East
9999,52,90590,B,1458,South
10000,36,68645,D,2751,East
10001,63,37050,B,4431,East
10002,22,37459,A,1564,North
10003,53,30379,A,4653,East
10004,32,36856,B,3461,North
10005,49,90066,B,2185,South
10006,53,59440,B,4496,South
10007,41,68347,E,1304,South
10008,51,34804,C,877,North
10009,32,60867,E,1483,West
10010,42,108787,E,3509,West
10011,63,63316,E,1172,North
10012,45,86366,A,1724,East
10013,58,62444,D,4232,South
10014,60,98835,B,1901,South
10015,70,51924,B,2796,East
10016,44,74083,E,770,East
10017,32,116156,A,2916,East
10018,27,69556,E,3855,South
10019,65,88221,C,4446,South
10020,40,94681,E,1771,North
10021,30,60267,A,1716,West
10022,48,52431,A,4348,South
10023,36,84843,D,3574,North
10024,24,38099,C,4690,West
10025,50,74538,B,4855,East
10026,69,82218,B,3679,North
10027,68,95363,E,3348,South
10028,37,91000,C,3584,West
10029,44,78775,B,2862,West
10030,69,71705,D,4787,North
10031,69,89394,E,1885,East
10032,50,95583,E,1696,West
10033,47,80018,D,3756,East
10034,27,40320,D,4993,West
10035,28,32656,B,2481,South
10036,61,91034,C,4232,West
10037,60,83542,D,1526,West
10038,64,61899,C,3812,North
10039,59,48320,D,4537,South
10040,36,90279,D,4016,South
10041,36,103726,A,2720,West
10042,42,98146,D,4485,East
10043,63,60484,A,948,East
10044,57,32382,B,806,West
10045,27,105086,A,2046,West
10046,34,91664,C,1294,North
10047,56,103011,B,4077,West
10048,37,94754,A,1045,South
10049,66,39244,E,4941,East
10050,22,68165,C,4202,West
10051,60,71930,C,872,North
10052,24,36640,C,2785,South
10053,48,91585,E,1422,North
10054,28,41401,E,1782,West
10055,66,95461,E,1388,South
10056,57,90009,D,2715,South
10057,55,83060,E,1768,South
10058,65,90684,C,3764,South
10059,40,57440,C,3841,West
10060,25,55940,C,4801,East
10061,57,95772,E,4392,West
10062,64,62629,D,3552,East
10063,52,115992,C,840,South
10064,66,61345,B,1499,South
10065,53,110994,D,2226,South
10066,41,37892,C,3812,South
10067,68,35459,A,763,West
10068,20,38147,A,1875,West
10069,64,32840,A,4926,West
10070,28,78026,C,2726,West
10071,58,72874,A,951,East
10072,31,94132,D,2999,East
10073,20,41706,D,849,South
10074,22,35905,B,2273,East
10075,51,79165,B,3473,North
10076,24,49452,A,3757,South
10077,59,71058,E,4869,South
10078,62,63713,C,2363,North
10079,61,47247,C,923,East
10080,43,97940,D,2603,North
10081,20,42714,A,3278,East
10082,20,36170,B,2235,West
10083,36,54626,B,1107,West
10084,51,72529,C,1650,North
10085,31,52993,A,2535,West
10086,67,54000,C,2984,West
10087,46,87211,B,4463,West
10088,20,110498,B,1152,North
10089,27,33806,B,2731,South
10090,41,53360,E,3019,South
10091,45,112351,B,1605,East
10092,42,92025,E,3175,East
10093,47,76302,A,3185,West
10094,62,91857,B,1412,South
10095,46,88447,D,1700,South
10096,24,73261,A,867,North
10097,51,109013,A,1740,South
10098,66,119970,E,2835,South
10099,50,117634,A,1388,North
10100,55,49141,E,1401,East
10101,55,115060,C,1484,West
10102,59,105925,A,3909,South
10103,59,39362,C,1530,North
10104,55,51279,C,3232,West
10105,40,39493,C,4697,East
10106,55,117655,A,1009,West
10107,37,107970,D,3072,North
10108,69,51058,D,1914,West
10109,62,86938,E,3282,West
10110,26,68110,A,4602,East
10111,60,56388,A,3804,North
10112,34,103215,B,3998,North
10113,38,44803,D,1273,West
10114,62,72418,B,2080,North
10115,41,89143,B,3318,South
10116,47,39691,C,1267,North
10117,61,64728,B,1292,North
10118,32,96925,B,3020,South
10119,21,63111,C,4169,West
10120,70,74072,A,4436,North
10121,44,67359,D,4436,South
10122,28,116401,D,727,East
10123,43,111711,D,1909,North
10124,33,78509,B,828,West
10125,70,45436,A,2212,South
10126,47,65615,E,2282,North
10127,40,112300,C,4284,East
10128,59,56908,A,4242,North
10129,47,106252,B,1680,North
10130,35,112596,A,3901,West
10131,69,90584,A,4170,West
10132,34,65702,D,870,West
10133,46,110472,B,1142,North
10134,35,113330,B,1899,East
10135,51,53673,A,3581,North
10136,63,61297,A,2902,North
10137,43,93465,B,3431,North
10138,41,116053,C,4810,South
10139,65,106531,A,945,North
10140,54,82051,B,3109,East
10141,67,42334,B,3971,West
10142,45,69861,E,3711,West
10143,30,118311,B,1829,East
10144,30,112787,E,609,East
10145,29,87592,C,1044,South
10146,38,89721,D,3175,West
10147,21,47615,C,4957,South
10148,67,84605,D,2578,East
10149,60,43476,C,2009,North
10150,53,61142,E,1033,South
10151,36,108559,A,1392,East
10152,60,51508,E,736,North
10153,26,31918,B,2553,East
10154,38,72923,D,3628,East
10155,68,95142,D,1365,South
10156,50,40777,A,2246,West
10157,48,76951,D,4052,East
10158,41,35897,E,3371,North
10159,40,31680,D,2469,East
10160,56,76241,B,695,East
10161,28,70552,A,4897,West
10162,59,90923,D,2943,North
10163,51,51869,B,573,North
10164,36,41007,D,4891,North
10165,45,49422,C,4527,North
10166,38,102703,E,2221,North
10167,67,63952,A,519,North
10168,39,31340,D,2006,North
10169,53,109718,B,3523,West
10170,65,107858,E,2376,North
10171,67,114044,B,1055,North
10172,26,106205,A,1554,South
10173,34,46985,E,2822,East
10174,61,41241,A,666,North
10175,24,73238,D,2657,West
10176,54,50898,C,4616,South
10177,59,116508,B,672,North
10178,55,108399,C,2846,North
10179,68,42500,C,3608,South
10180,50,74534,B,2865,West
10181,21,69488,E,3849,East
10182,25,82624,B,4410,East
10183,54,39684,D,3693,South
10184,66,110433,A,3708,East
10185,24,97155,C,4155,North
10186,63,60502,A,2097,West
10187,45,109958,B,1516,West
10188,30,51535,A,3317,North
10189,52,68386,C,4343,North
10190,42,106046,A,2797,West
10191,34,114530,D,1410,South
10192,40,110643,A,4182,South
10193,31,110269,A,1645,West
10194,55,56178,C,3857,West
10195,29,109947,E,940,North
10196,23,39810,E,4916,East
10197,62,54647,B,3661,West
10198,55,41480,D,4133,South
10199,38,115700,E,4141,South
10200,20,103867,B,3179,South
10201,69,32723,A,2618,West
10202,50,98749,B,3536,East
10203,44,114472,E,2988,South
10204,45,104003,E,2426,North
10205,40,83096,A,2528,West
10206,46,119246,D,2082,East
10207,50,119391,B,1768,West
10208,51,66800,D,3356,North
10209,45,78656,A,1459,East
10210,62,71036,E,2152,South
10211,27,110182,B,1441,West
10212,70,61637,B,3103,West
10213,68,112139,C,1331,East
10214,41,42853,D,1081,North
10215,25,110095,B,1285,North
10216,38,30535,C,2370,West
10217,42,79031,E,1455,East
10218,51,44260,A,4922,North
10219,27,68722,D,3506,North
10220,56,74326,A,584,South
10221,56,60641,E,1506,South
10222,46,66695,B,2982,East
10223,22,107254,C,4426,South
10224,25,67013,E,4227,South
10225,37,73335,B,1243,West
10226,48,48874,C,1881,East
10227,36,82687,A,863,West
10228,69,119035,C,3846,East
10229,68,100417,B,1215,East
10230,34,110122,A,3407,South
10231,58,59014,E,1547,East
10232,52,77720,E,3294,West
10233,58,64035,E,3200,East
10234,31,108303,A,624,North
10235,56,73526,B,2243,North
10236,47,41667,B,2048,East
10237,26,114517,B,3106,East
10238,48,44346,A,1327,East
10239,49,119886,B,4771,South
10240,52,116889,D,3576,South
10241,24,65569,E,4858,North
10242,60,87183,C,1185,East
10243,47,86510,B,4656,South
10244,34,50788,E,4918,North
10245,34,113749,D,2982,South
10246,43,113458,D,2180,West
10247,24,96214,B,986,South
10248,34,116215,B,596,West
10249,56,64417,A,4356,North
10250,62,92730,D,4252,West
10251,31,51665,B,3050,West
10252,59,66320,C,4516,East
10253,32,99643,A,3413,West
10254,26,98527,B,1034,South
10255,24,39674,D,2076,East
10256,70,36129,A,4551,South
10257,57,79962,D,566,East
10258,42,80560,C,1427,North
10259,35,46475,E,751,South
10260,52,58584,D,3428,East
10261,58,83711,D,3414,South
10262,67,103283,E,1390,West
10263,52,47758,B,3564,West
10264,40,75630,D,1297,South
10265,31,31459,C,1588,North
10266,57,32044,B,2095,East
10267,65,43771,D,3014,North
10268,21,32127,C,1992,North
10269,49,90333,C,2512,North
10270,65,74434,A,1673,West
10271,26,116768,E,698,East
10272,23,50255,C,4249,East
10273,20,93873,A,3610,North
10274,25,67972,B,657,South
10275,38,69206,E,2449,West
10276,58,64454,C,1994,West
10277,56,96206,A,3883,North
10278,26,74969,B,514,North
10279,57,108522,B,3099,East
10280,64,76254,C,3244,East
10281,20,109815,D,2952,East
10282,48,34976,E,2723,North
10283,51,73812,A,3333,South
10284,46,114875,D,1948,West
10285,26,117028,A,2169,East
10286,30,50020,C,532,East
10287,43,106580,A,1649,North
10288,44,95460,D,952,South
10289,65,51697,C,4955,North
10290,55,33653,C,3934,West
10291,57,75906,B,2622,East
10292,65,93903,C,4303,West
10293,45,99930,A,883,North
10294,33,60962,B,2930,South
10295,28,75128,C,1876,South
10296,21,102705,B,509,South
10297,39,32161,D,3553,South
10298,29,83291,A,3564,East
10299,20,53663,C,4592,North
10300,69,52002,C,1529,South
10301,65,65312,B,3888,West
10302,60,52493,D,3420,East
10303,50,45422,C,3726,South
10304,29,77352,E,949,South
10305,61,87052,A,3418,East
10306,59,37058,E,2565,North
10307,28,102602,E,1439,East
10308,45,62764,D,2247,East
10309,60,38754,E,630,South
10310,20,112700,B,2030,East
10311,21,97517,C,2052,North
10312,42,88444,C,4733,West
10313,49,37107,D,2864,West
10314,47,100216,E,2485,East
10315,27,82790,C,3334,South
10316,61,106934,C,4861,East
10317,45,64657,E,3451,South
10318,24,52630,A,3266,South
10319,60,101335,A,4639,West
10320,55,92035,C,4991,West
10321,53,36703,D,1213,North
10322,63,81260,A,2543,North
10323,43,36790,D,2654,East
10324,60,70452,A,4129,East
10325,70,117512,E,4083,West
10326,31,31266,C,1179,East
10327,63,80166,D,995,South
10328,27,56659,D,1869,East
10329,51,35333,E,3019,East
10330,56,87357,D,3734,East
10331,45,79357,B,3508,South
10332,68,116849,B,1192,East
10333,42,59309,C,3902,East
10334,34,115238,B,3662,East
10335,41,84013,A,2653,South
10336,69,89246,A,1991,West
10337,23,73688,A,2385,West
10338,49,117805,D,894,North
10339,45,66731,B,2242,East
10340,46,64898,B,947,North
10341,24,113174,D,1952,North
10342,52,60737,E,1703,South
10343,53,55765,D,3398,East
10344,53,100622,B,4316,West
10345,25,86960,C,4855,West
10346,33,84196,A,2470,West
10347,32,112042,D,2347,West
10348,54,69036,E,1077,West
10349,45,48132,C,3329,West
10350,48,109037,B,2474,East
10351,29,91388,D,1379,South
10352,34,41853,A,3758,West
10353,62,76107,E,536,West
10354,56,97486,A,2494,North
10355,59,35196,E,3843,West
10356,43,80486,D,2007,West
10357,46,57343,C,3235,South
10358,34,86524,E,4196,South
10359,24,56866,C,4247,South
10360,30,51052,C,2998,South
10361,39,30475,B,3635,West
10362,30,91696,E,2610,North
10363,35,86299,E,3222,North
10364,62,38799,D,3236,South
10365,30,113729,D,2655,North
10366,64,113164,C,3103,North
10367,62,108432,D,4373,South
10368,26,95936,B,4939,South
10369,24,52128,D,2040,West
10370,22,83489,A,1511,North
10371,30,51941,C,4147,South
10372,61,53309,D,586,East
10373,47,33852,A,1646,West
10374,64,79305,E,1963,South
10375,51,107521,B,845,West
10376,26,59553,A,4360,East
10377,56,39726,D,1729,East
10378,28,42046,D,1238,North
10379,61,64093,B,3707,South
10380,30,119844,A,2219,North
10381,33,85810,E,4497,East
10382,45,63988,D,1419,West
10383,52,119055,B,1302,North
10384,38,111703,A,1780,West
10385,69,39586,A,4763,West
10386,30,103358,A,2613,East
10387,50,118359,D,1403,South
10388,49,73563,D,3326,East
10389,53,107126,D,3315,South
10390,67,74951,E,3935,East
10391,68,58854,D,1087,North
10392,63,54025,B,2106,West
10393,53,60163,A,3158,South
